CArea,CFFact,CPolar,NArea,NFFact,NPolar,NCCave,NCaveMaxPiece,ODR,ODG,ODB,NODR,NODG,NODB,Nucls,Segms,Holes,Tails,Nucleols,NuclDensBrd,NuclZDens,NuclEuFraq,NuclEuMeanDF,NuclEuFFDist,NuclEuFFChain,GrODR,GrODG,GrODB,GrODH,ODRCN,ODGCN,ODBCN,GrRODR,GrRODG,GrRODB,Type_real
248.8426057767,16.3374266158,0.0993079378,171.9907498531,19.45946822,0.3557275603,0.1516375056,0.5059171598,0.3451576918,0.4751318241,0.1151979614,0.6792363193,1.1624918,0.261294059,1.0,1.0,0.0,3.0,0.0,0.5463342667,0.6351906061,0.444717437,0.3341774046,472.6864624023,849.0186157227,0.491724968,0.54383564,0.0758172944,47.0,0.5081555299570979,0.4087184306160267,0.440874782384547,0.7019324099076458,0.8736680518032985,1.5194153565047293,blasts
245.9876673539,23.9408627277,0.1321058486,220.0617400544,18.6929328225,0.2045720437,0.116058906,0.5317220544,0.288078143,0.4271212546,0.1314414468,0.6318968318,1.0790926356,0.2464966148,1.0,1.0,0.0,2.0,0.0,0.4695062041,0.6330192089,0.4777158797,0.3436453938,621.9630737305,1071.8618164063,0.2880781293,0.4271212518,0.1314414442,62.0,0.4558942670742474,0.3958151881580685,0.5332383444967294,1.0000000475565434,1.0000000065555157,1.000000019780671,blasts
191.5123558257,15.7831840812,0.3788575034,138.5030937579,16.8520983704,0.2541642311,0.0713091922,0.3984375,0.2890515714,0.4395264934,0.1546011219,0.7232939499,1.1996659343,0.2743388221,1.0,1.0,0.0,3.0,0.0,0.456276536,0.6996967793,0.4659685791,0.3245942593,437.3739929199,885.5161743164,0.4260909855,0.5954973698,0.2518514693,63.0,0.3996322262061824,0.3663740720090229,0.5635408095601064,0.6783799264394434,0.7380830137799208,0.6138583282031302,blasts
223.7654439543,24.8162751514,0.4227879004,209.1049493504,18.8177850073,0.4183595783,0.1206642066,0.6972477064,0.3396847632,0.4315404526,0.1330092598,0.5766468311,1.0157893122,0.2111894907,1.0,1.0,0.0,2.0,1.0,0.5377088189,0.6751790047,0.470849812,0.3497726619,565.3263549805,1038.5521240234,0.3396847546,0.4315404594,0.1330092549,55.0,0.5890689844805427,0.4248326374544818,0.6298100315462335,1.0000000253175918,0.9999999842424973,1.0000000368395416,blasts
321.8364368046,16.5826764306,0.3224607042,207.3302578983,16.9928071077,0.2341967199,0.0606624488,0.4294478528,0.2890688469,0.4025859168,0.0901322312,0.5915523227,1.047440658,0.2133173026,1.0,1.0,0.0,2.0,0.0,0.6513872147,0.7027744055,0.4681996107,0.3320561945,639.0010375977,1107.8913574219,0.2890688479,0.4025859237,0.090132229,57.0,0.4886615026387081,0.3843520047891821,0.4225265841140445,0.9999999965406166,0.9999999828608016,1.0000000244085832,blasts
243.8271734123,18.1211385915,0.0905758394,174.3827252885,20.8621741938,0.2137276026,0.1672566372,0.6507936508,0.2765510552,0.3943728689,0.1202514945,0.6485655863,1.068236553,0.2323556239,1.0,1.0,0.0,2.0,0.0,0.522832334,0.6476878524,0.4661879241,0.3380402327,496.6418457031,869.8565673828,0.2765510678,0.3943728805,0.1202514917,60.0,0.4264041463835528,0.3691812153333045,0.5175321022216928,0.9999999544387946,0.9999999705862128,1.0000000232845343,blasts
248.9197662747,25.8890516922,0.0832565866,182.0216145821,18.8899071135,0.0643690411,0.1348028826,0.5251572327,0.2603007474,0.4129743409,0.1359564243,0.5955438535,1.0411487692,0.2173037858,1.0,1.0,1.0,3.0,0.0,0.5638454556,0.6375344992,0.5011197925,0.3457479775,533.4983520508,982.2318115234,0.340162605,0.5005735159,0.1953904927,65.0,0.4370807386730924,0.3966525756134947,0.625651429861099,0.7652244649290594,0.8250023778375448,0.6958190361326623,blasts
249.6142107559,18.1432187076,0.2095552626,186.2654419675,17.3086602689,0.0491194957,0.0608947804,0.3673469388,0.2954866795,0.4190807381,0.1238490506,0.6148959976,1.0422846475,0.2262455649,1.0,1.0,0.0,2.0,0.0,0.4169354737,0.6290322542,0.466820538,0.3299684227,543.3485717773,996.0004882813,0.4254702032,0.5729518533,0.2086919695,59.0,0.4805474107057352,0.4020789705625976,0.5474098493587752,0.6944944141272829,0.7314414565311959,0.5934538396313328,blasts
236.6512471061,16.398989089,0.1390794357,178.7037131718,19.3108324672,0.2156344383,0.1139896373,0.4696969697,0.3717131469,0.5354710048,0.1633471364,0.6331613519,1.0912775114,0.2455195006,1.0,1.0,0.0,2.0,0.0,0.4367212951,0.6500234008,0.470859766,0.3383714557,508.2549133301,893.3576049805,0.5222341418,0.6745890975,0.1359633356,54.0,0.587074915082163,0.490682708299417,0.6653122705154281,0.7117748862967963,0.7937735827401213,1.2014057736900652,blasts
245.3703833706,14.2797712888,0.1586889882,166.1265520116,16.8144643193,0.239790964,0.0942870413,0.645320197,0.3143473449,0.4692290687,0.1228636149,0.6339935538,1.081885567,0.2557755995,1.0,1.0,0.0,2.0,0.0,0.5637462139,0.6552869678,0.4527829885,0.3307243884,484.0662841797,919.1529541016,0.5861471295,0.7310539484,0.1197106391,52.0,0.4958210426839201,0.433714140397623,0.4803570596264011,0.5362942665404625,0.6418528615117455,1.0263383089732414,blasts
206.3271714254,14.7666169029,0.1269840353,150.5401314327,15.2106246522,0.3153481945,0.0404920554,0.3670886076,0.2768178436,0.4137864909,0.1148881989,0.6631805875,1.104427874,0.2588206015,1.0,1.0,0.0,2.0,1.0,0.5797117352,0.6505542994,0.4761904776,0.3421900272,424.1753540039,753.4990234375,0.2768178582,0.4137865007,0.1148881987,62.0,0.4174094489760679,0.3746613976713159,0.4438912444919883,0.999999947257738,0.9999999763162888,1.0000000017408228,blasts
247.5308773122,15.7320551333,0.0827692607,190.6635903486,18.6886370668,0.2342354266,0.087009308,0.5162790698,0.2896111181,0.414052934,0.1070837459,0.6224968338,1.0681516293,0.2377276226,1.0,1.0,0.0,3.0,0.0,0.4468421042,0.6355262995,0.4824753702,0.3474586904,524.8580932617,936.9224853516,0.289611131,0.4140529335,0.1070837453,59.0,0.4652411102753467,0.3876349786325229,0.4504472165616988,0.9999999554575132,1.000000001207575,1.000000005603091,blasts
245.2160623747,17.9152972579,0.2833845075,173.1481573219,19.0492500642,0.1216412956,0.0967023173,0.3824884793,0.2861005342,0.4339996694,0.1434597112,0.6064021751,1.0533643593,0.237925688,1.0,1.0,0.0,4.0,0.0,0.4460487664,0.6049755812,0.4676346183,0.348210454,468.8279418945,869.6533813477,0.5638989806,0.7244573236,0.1804300547,54.0,0.471799980191067,0.4120128667429084,0.6029601612416059,0.5073613254196402,0.5990686480238102,0.7950987513611832,blasts
232.1759382271,16.6490208919,0.2645865008,164.6605025512,16.3183489633,0.4399857434,0.0576382381,0.5772357724,0.2708240115,0.4083744516,0.1143755297,0.6363031722,1.0818197318,0.2385015339,1.0,1.0,0.0,2.0,0.0,0.5461187363,0.6876712441,0.4568367898,0.3340996206,473.6496582031,848.8074951172,0.4445763528,0.5396515727,0.1188651472,51.0,0.4256210299308013,0.3774884480249965,0.4795588851347006,0.6091732270380891,0.7567372583698949,0.9622293194787715,blasts
310.7253251048,15.9121886757,0.0424632804,171.1419843761,16.1627205872,0.2765294616,0.0446348061,0.2525252525,0.3584786519,0.4800208902,0.120490411,0.7087779969,1.1589820726,0.2906569388,1.0,1.0,0.0,2.0,0.0,0.5646886826,0.6338521242,0.5015752912,0.3287269771,542.2725830078,1030.8474121094,0.350202471,0.4950335026,0.145062089,60.0,0.5057700062189953,0.4141745602010445,0.4145451042643404,1.0236325599769969,0.9696735426569086,0.8306126833731176,blasts
229.0123578125,15.3899817288,0.0938017852,173.919762301,18.4130471795,0.0511369557,0.0758651287,0.432748538,0.3212642024,0.4841134129,0.1254266466,0.7578408605,1.3381849651,0.2695930022,1.0,1.0,0.0,3.0,0.0,0.4778684378,0.6489678025,0.4881376028,0.3412312865,511.7873535156,973.3344116211,0.3212642074,0.484113425,0.12542665,62.0,0.4239204022174784,0.3617686833477636,0.465244444686851,0.999999984436486,0.9999999750058574,0.9999999728925232,blasts
258.7963100078,14.657433427,0.1266583099,214.1975422128,15.4409745777,0.1170555292,0.0338616715,0.2021276596,0.3197256164,0.4472347922,0.1234449583,0.6089362517,1.0845669842,0.2283501195,1.0,1.0,0.0,3.0,0.0,0.5762764215,0.6743953824,0.4683182538,0.3405109048,607.8626708984,1116.2878417969,0.4903403819,0.6529113054,0.1169640347,55.0,0.5250559734412344,0.4123625361230132,0.5405951114468325,0.6520483080775608,0.6849855233032086,1.0554095420581453,blasts
227.0833453646,18.6706271372,0.2120482342,154.6296378222,19.4520962281,0.2192854611,0.1087824351,0.495412844,0.3017444088,0.4613755046,0.1799052412,0.7063263208,1.1846222645,0.2741986514,1.0,1.0,0.0,2.0,0.0,0.6085199118,0.6114691496,0.4720882177,0.3369829655,443.2131347656,782.4855957031,0.5189641714,0.7273852825,0.2658680379,61.0,0.4272025548449588,0.3894705666322549,0.6561127864102982,0.5814359168302308,0.6342931534361915,0.676671188537778,blasts
240.8950744915,14.5782007777,0.0914088332,164.0432185679,16.6719066652,0.1791013644,0.0437441204,0.2365591398,0.353344668,0.4798012601,0.1033494683,0.7082090887,1.155788376,0.2750650291,1.0,1.0,0.0,2.0,0.0,0.5183631182,0.6527876854,0.4740137756,0.3331865668,493.1585083008,877.8221435547,0.3533446789,0.4798012674,0.1033494696,56.0,0.4989270451874673,0.4151289890633058,0.3757274003102271,0.999999969151934,0.9999999847853674,0.9999999874213192,blasts
221.6049500127,18.2746264764,0.3152864747,161.4969221367,17.8593497484,0.149674602,0.0754897277,0.5886075949,0.2910321026,0.4520735611,0.1899528828,0.6669437235,1.1109700567,0.2574350239,1.0,1.0,0.0,2.0,0.0,0.3727367222,0.6565036178,0.4323809445,0.3454886675,406.2789916992,683.1624755859,0.4807519913,0.6280907989,0.1143034995,54.0,0.4363668062917156,0.4069178627935562,0.7378672875287814,0.6053684807690988,0.7197582927368689,1.6618291096153184,blasts
221.2191475231,15.1643814601,0.2281344936,159.5679096888,20.2045966582,0.5139821529,0.1832688588,0.7493403694,0.2858132123,0.4128176255,0.1068539246,0.6744160196,1.1063500403,0.26103478,1.0,1.0,0.0,2.0,0.0,0.4172122478,0.5873283744,0.4738929272,0.3451882899,434.2593994141,813.4840698242,0.2858132124,0.4128176272,0.1068539247,60.0,0.4237936288487297,0.3731347317419174,0.4093474616677516,0.9999999996501212,0.9999999958819588,0.9999999990641428,blasts
268.4413722472,14.5065917987,0.1152394177,184.6450715112,17.2609770207,0.0731181142,0.0639364814,0.5490196078,0.2986982388,0.4493394065,0.1058813977,0.629684272,1.0895710961,0.2478351964,1.0,1.0,0.0,2.0,0.0,0.4880253077,0.6629010439,0.4848654568,0.3365446329,552.001159668,1011.7495117188,0.5654015541,0.6792498231,0.1090567559,50.0,0.4743619176818188,0.4124002629184649,0.4272250238788117,0.5282939826287966,0.6615230379439461,0.9708834342834144,blasts
275.1543355659,15.659501341,0.1238012948,189.8919853695,17.3526891254,0.228899788,0.0739536774,0.5,0.3169547957,0.4281820028,0.1071424848,0.6492943709,1.1183916361,0.2476672595,1.0,1.0,0.0,2.0,0.0,0.5120350122,0.6593435407,0.485254705,0.3465316296,535.2662963867,975.3189086914,0.4000154436,0.4867528081,0.0958508402,51.0,0.4881526929929526,0.3828551546514914,0.4326065747095651,0.792356397161862,0.8796703289116578,1.1178043361585477,blasts
367.8240935621,24.4041002032,0.1880947524,172.2222313469,17.6119238872,0.4980583659,0.0896057348,0.69,0.2426013497,0.366550051,0.1525452796,0.6735337581,1.1600616054,0.2697376956,1.0,1.0,0.0,2.0,0.0,0.5157843232,0.6005827785,0.4655697644,0.3377690613,479.0903015137,871.9775390625,0.4883992672,0.638649106,0.2535381019,59.0,0.3601918193148394,0.3159746424618632,0.5655319300503433,0.4967275055321786,0.5739459236008074,0.6016660945902585,blasts
207.8703813837,16.8558547507,0.0713450236,179.398157653,16.5510986874,0.1293009047,0.08,0.3333333333,0.2556920945,0.408289323,0.1057579839,0.6196315729,1.0774381235,0.247493307,1.0,1.0,0.0,2.0,0.0,0.4728033245,0.6652719378,0.4821002483,0.3317519426,537.4765014648,1050.8126220703,0.2556920946,0.4082893133,0.1057579815,64.0,0.4126518171165967,0.3789445668338652,0.4273165411297365,0.9999999996089048,1.0000000237576632,1.0000000226933228,blasts
214.3518632086,16.6544472701,0.2260620873,159.336428195,19.6582486098,0.2170537871,0.1288135593,0.6616541353,0.3014632004,0.4250579612,0.1331295642,0.6554392967,1.0935344248,0.2621850418,1.0,1.0,0.0,4.0,0.0,0.4207915366,0.6449604034,0.5006552935,0.3424956501,466.5039367676,896.4089355469,0.3014631867,0.4250579476,0.1331295669,60.0,0.4599406869832252,0.3887010336027969,0.5077694870997023,1.0000000454450182,1.0000000319956377,0.9999999797190056,blasts
219.2129745773,16.2028369273,0.1142957098,170.7561818865,17.5180398542,0.1285826547,0.0695887935,0.3051948052,0.3102098273,0.4297704134,0.1173369324,0.6626880297,1.1008790548,0.2512214707,1.0,1.0,0.0,2.0,0.0,0.5442270041,0.6569471359,0.4678007364,0.3329725862,505.6831054688,944.3532714844,0.4034095407,0.3975265622,0.0731436014,42.0,0.4681083909730987,0.3903884005478492,0.4670657013234339,0.7689699821221904,1.0811111866878915,1.6041995492991956,blasts
296.3734724926,17.1246691549,0.1500251056,206.6358134171,16.956561874,0.2164960299,0.0776699029,0.3942307692,0.3458489823,0.4602173076,0.1248479989,0.6154831462,1.0762874263,0.2489162774,1.0,1.0,0.0,3.0,0.0,0.4048192501,0.6267469525,0.4551863074,0.3438421786,549.8063964844,979.7216186523,0.5626832843,0.6446077228,0.1767517924,49.0,0.5619146266396986,0.4275970306390264,0.5015662302364161,0.6146423608980133,0.713949416555144,0.7063464375934668,blasts
186.3426024654,22.1524035264,0.1162473852,159.7222306846,15.7161578418,0.2595215478,0.0560386473,0.525862069,0.242819991,0.3406820102,0.1134380247,0.7117768205,1.2110248936,0.2726534338,1.0,1.0,0.0,2.0,1.0,0.530962348,0.6684100032,0.4493874907,0.3291885853,472.705871582,869.7692260742,0.2428199947,0.3406819999,0.1134380251,61.0,0.3411462469786904,0.2813170992606588,0.4160520669738214,0.9999999847623752,1.0000000302334728,0.9999999964738456,blasts
266.4351993014,15.0126694013,0.0884922062,184.7993925071,16.8104994965,0.3600239906,0.0588726514,0.5744680851,0.3228121203,0.4708799497,0.1164102108,0.6513694208,1.0997880059,0.2538774204,1.0,1.0,0.0,2.0,0.0,0.6054102778,0.6670874357,0.4735945463,0.3403943479,525.4724121094,990.123046875,0.5912163258,0.7239403129,0.1237746924,51.0,0.4955899217736197,0.4281551964322981,0.4585292012837861,0.546013542273531,0.6504402936392962,0.9405009096996956,blasts
321.9135973025,24.3970132625,0.3356254167,218.4413695981,17.6098941568,0.3499615493,0.067467326,0.4554973822,0.2945669787,0.4343672782,0.1239362366,0.6111306542,1.071829101,0.2221610551,1.0,1.0,0.0,2.0,0.0,0.6371439695,0.6952525377,0.4723809659,0.3315412402,667.9395141602,1199.7485351563,0.523971796,0.6349583268,0.0864337012,50.0,0.4820032781461479,0.4052579630416285,0.5578666186304045,0.5621809817794086,0.6840878524880225,1.4338878802982464,blasts
223.9197649501,14.2815699484,0.0643965423,171.8364288573,16.5574158311,0.1345514021,0.0493938033,0.5181818182,0.3431867047,0.5187001523,0.1317329058,0.7294113106,1.2116081375,0.2841072787,1.0,1.0,0.0,2.0,0.0,0.4795332849,0.6484200358,0.4830302894,0.3304056823,530.1129150391,966.4855957031,0.3431867063,0.5187001228,0.1317329109,62.0,0.4704981945203195,0.4281088383660678,0.4636731110965373,0.9999999953378148,1.000000056872938,0.9999999612853008,blasts
337.0370548939,15.0280717862,0.1474343829,220.0617400544,16.9123365383,0.3908988532,0.036115007,0.2233009709,0.2964528132,0.4279679001,0.0821241627,0.6054191531,1.0740719655,0.2291660136,1.0,1.0,0.0,3.0,0.0,0.4990166426,0.6304084659,0.4841802418,0.3344334662,649.6039428711,1246.4063720703,0.4735634625,0.576829195,0.0712806731,50.0,0.4896654023613842,0.3984536547332498,0.3583610039285511,0.626004404214356,0.7419317604061286,1.152123838460218,blasts
223.6882834564,14.996992634,0.2131402498,167.8240829657,17.2903318791,0.1655397083,0.0988505747,0.5953488372,0.2750382301,0.4238480984,0.1157248242,0.6740847934,1.1651814141,0.2640706459,1.0,1.0,0.0,2.0,0.0,0.4903386235,0.6714143157,0.4883866906,0.3345472813,505.3071899414,970.3629150391,0.2750382423,0.4238480926,0.1157248244,63.0,0.4080172595390282,0.3637614651855611,0.4382343361398201,0.999999955642532,1.0000000136841478,0.9999999982717624,blasts
228.0092713396,14.8299282799,0.1037443675,163.4259345845,16.7170160965,0.1696561516,0.0812086874,0.4418604651,0.348980701,0.4952304924,0.119763292,0.6897329799,1.1780271799,0.2465509032,1.0,1.0,0.0,3.0,0.0,0.4840490818,0.6865030527,0.4655493498,0.3348148167,481.6013183594,957.1303710938,0.5726374388,0.7121303678,0.1077996492,52.0,0.5059649330536529,0.4203896997028871,0.4857548297150184,0.6094269730797072,0.6954211121903513,1.110980350017688,blasts
67.1296331863,17.7665860463,0.410019159,37.8858044764,14.4336181037,0.2916453008,0.0509164969,0.68,0.2695970525,0.4399093765,0.0958836441,0.8431224845,1.6812298978,0.205154333,1.0,1.0,0.0,2.0,0.0,0.8052631617,0.7535884976,0.5131195188,0.3046085835,145.4545440674,287.9926452637,0.4219393432,0.6217209697,0.202863887,63.0,0.3197602453454673,0.2616592633022113,0.4673732340812904,0.6389474147050812,0.707567217351974,0.4726501375772219,blasts
269.1358167285,17.3590839478,0.0478997592,183.1018615529,20.8907819862,0.1313743109,0.1074589128,0.3137254902,0.2635323671,0.3985741369,0.1178558938,0.6489389359,1.1217166303,0.2467099271,1.0,1.0,0.0,4.0,0.0,0.5188817382,0.6673693657,0.4623171985,0.3328602314,533.1435546875,928.3551635742,0.3906503618,0.5204976201,0.1423397511,56.0,0.4060973267608183,0.3553251562236377,0.4777103831425031,0.6745990606170738,0.7657559256916956,0.8279900230906052,blasts
244.5216178935,20.8251042959,0.4941664913,152.9321068681,25.0346069737,0.049439163,0.2003027245,0.7959697733,0.2827036781,0.4228239185,0.200712279,0.6754972633,1.1307941566,0.2803670024,1.0,2.0,0.0,2.0,0.0,0.5152862668,0.5563090444,0.4806746244,0.3646848798,368.4269104004,631.742980957,0.5649898052,0.768951416,0.3681660593,64.0,0.4185119518011229,0.3739176719583696,0.7158912328550116,0.5003695208268867,0.5498707846842693,0.5451677956996293,blasts
248.1481612955,18.657378232,0.2125100581,185.9567999758,17.9806228141,0.2541955499,0.0639004149,0.487012987,0.272253354,0.3946636258,0.112002081,0.6275410434,1.094582212,0.247407921,1.0,1.0,0.0,3.0,0.0,0.5016129017,0.6225806475,0.4652855396,0.3349378407,530.5607910156,918.7233276367,0.446850121,0.5698488951,0.1865857393,55.0,0.4338415102300542,0.3605609715499378,0.4527020822425487,0.6092721948709062,0.6925759252911113,0.6002713895509377,blasts
208.3333443712,19.1825893737,0.0801993426,184.2592690217,17.1393605725,0.1591422373,0.094639866,0.7345132743,0.3123246466,0.4661983357,0.1085347185,0.6993017366,1.2232874202,0.2442783076,1.0,1.0,0.0,2.0,0.0,0.4211902618,0.6646528244,0.4571428597,0.3431372643,505.102935791,930.6892700195,0.3123246431,0.4661983252,0.1085347161,60.0,0.4466235821442689,0.3811028610298138,0.4443076406019771,1.000000011206288,1.0000000225226036,1.0000000221127403,blasts
425.8487879944,26.1651437731,0.4752608047,141.8209951683,18.0265926679,0.0239797508,0.0701849837,0.3178294574,0.2884092738,0.4279657601,0.2200262327,0.6896092491,1.151596035,0.2648863544,1.0,1.0,0.0,2.0,0.0,0.4671428204,0.5989285707,0.4289940894,0.3443486691,355.3724060059,611.2318115234,0.5035168529,0.6677415371,0.3152632415,62.0,0.4182212958663173,0.371628372357152,0.8306438932967548,0.5727897132715812,0.6409152888086824,0.6979127400109536,blasts
234.4135926666,16.657009757,0.2860959848,167.9784039615,18.4676743033,0.1069097708,0.1249425815,0.375,0.2736276783,0.3906686873,0.1032216379,0.6261474809,1.0680008082,0.2397047831,1.0,1.0,0.0,4.0,0.0,0.5227841139,0.6516774893,0.4583333433,0.3323678076,492.5788879395,900.6654663086,0.5533177257,0.7355235219,0.1514582932,55.0,0.4370019630306557,0.3657943742181523,0.4306198506557877,0.4945218011113501,0.5311437033187286,0.6815185601206813,blasts
205.0154429609,14.9187052971,0.227630572,150.8487734244,17.5704396427,0.1480951298,0.0455242967,0.2359550562,0.2799032218,0.431435538,0.112438524,0.6637648723,1.1107421753,0.2522132854,1.0,1.0,0.0,2.0,0.0,0.4512590766,0.6184666753,0.4532224536,0.339789331,419.8409729004,776.6854248047,0.4354612827,0.5689243078,0.1715880632,56.0,0.4216903205951713,0.3884209563605287,0.4458073008393554,0.6427740718176137,0.7583355678162852,0.6552817364046102,blasts
212.4228507607,15.0186636127,0.2577131681,176.9290217197,16.8652123268,0.3046366058,0.0532054078,0.4344262295,0.2757135416,0.4014738186,0.1181544165,0.6176300927,1.0530818389,0.2312359031,1.0,1.0,0.0,2.0,0.0,0.5559943914,0.7040902376,0.4535228014,0.3274586797,529.7245483398,995.995300293,0.2757135332,0.4014738202,0.118154414,61.0,0.4464056153655092,0.3812370546807271,0.5109691657566822,1.0000000304664045,0.999999996014684,1.0000000211587523,blasts
231.4043332479,14.7763655612,0.1048649392,167.2839594803,16.6804917811,0.2755886674,0.079797048,0.6358381503,0.2755088178,0.4123501398,0.1044350313,0.640493285,1.0705581411,0.229489952,1.0,1.0,0.0,2.0,0.0,0.5841475725,0.6649052501,0.4501567483,0.3377437294,458.8802185059,881.3148193359,0.275508821,0.412350148,0.1044350341,61.0,0.4301509855798098,0.3851730456940056,0.4550745267487789,0.9999999883851268,0.999999980113988,0.9999999731890736,blasts
254.4753221246,15.4295537798,0.1172853971,170.6018608907,15.7740501117,0.3056638753,0.0407055631,0.1777777778,0.31831343,0.4483477268,0.1101924473,0.6694930784,1.1172304773,0.2353404715,1.0,1.0,0.0,2.0,0.0,0.5885462761,0.6370043755,0.4850700796,0.3402428925,490.7349243164,884.5690917969,0.3183134198,0.4483477175,0.1101924479,58.0,0.4754544001570965,0.40130280717325,0.4682256587558506,1.000000032043889,1.000000020742829,0.9999999945549808,blasts
303.5493987987,14.8227508486,0.1165014906,193.2870472778,15.4918203895,0.1465166673,0.0411177645,0.3980582524,0.2973564312,0.4169612898,0.0962372856,0.6183075875,1.0685754974,0.2353150061,1.0,2.0,0.0,2.0,0.0,0.5343028307,0.7175363302,0.4699683785,0.3297832608,600.6995239258,1088.3602294922,0.5752020478,0.7585983872,0.1682193726,55.0,0.4809199130198284,0.3902029298018976,0.4089721569184703,0.5169599662193692,0.5496469500007922,0.5720939515619142,blasts
247.7623588059,16.2272923558,0.0626956721,168.1327249574,17.9338563519,0.2141262913,0.097751262,0.3849765258,0.2557031031,0.3992232307,0.1063146799,0.6419859009,1.1001189863,0.2538288457,1.0,1.0,0.0,2.0,0.0,0.4672645628,0.6251121163,0.4679408073,0.3407261074,482.2463684082,819.960144043,0.3566750288,0.6274779439,0.1274450123,66.0,0.3983001850064461,0.3628909560434881,0.418843963958506,0.7169077800604358,0.6362346829574355,0.8342003973426585,blasts
206.0956899317,14.285650095,0.0262656801,114.7376604,16.0251076324,0.3624112008,0.046402152,0.5942028986,0.2362912189,0.3384158924,0.0753521316,0.7053294677,1.1753115314,0.2678570347,1.0,1.0,0.0,2.0,0.0,0.6270110607,0.6150553226,0.4519408643,0.3289025426,325.5644226074,572.546875,0.28162238,0.4148470163,0.0853888541,59.0,0.3350082900555949,0.2879371837668332,0.2813147382311404,0.8390356579615582,0.8157606999763782,0.8824586346100176,blasts
64.5833367551,20.3995220906,0.5722272808,35.8796315306,16.7233905772,0.4598937448,0.1096774194,0.4901960784,0.3416143358,0.5088523284,0.1967242846,0.7789757906,1.5497638695,0.2175522912,1.0,1.0,0.0,2.0,0.0,0.4685567021,0.6030927896,0.4827586114,0.3336941004,99.8441543579,194.332824707,0.7958722711,1.0948135853,0.5442803502,66.0,0.4385429430828322,0.3283418451122951,0.904262067362681,0.4292326145850566,0.4647844484507056,0.3614392555742866,blasts
292.7469290905,15.2029410663,0.1171739978,237.8858150728,21.355799958,0.2369886872,0.1018488485,0.5732484076,0.3057393188,0.4509876413,0.1304621554,0.6272543891,1.0914877402,0.2332010109,1.0,2.0,0.0,3.0,0.0,0.4420939088,0.6073144078,0.4448924661,0.3348439038,638.0825805664,1235.1293945313,0.4300315678,0.5062983036,0.0461135842,49.0,0.4874247579816576,0.4131861721299432,0.5594407798512678,0.7109694768784832,0.8907547943441302,2.8291480192511256,blasts
248.4568032872,17.1645567371,0.1717980885,184.0277875279,16.9387713504,0.1707795678,0.0821802935,0.6632653061,0.2885260686,0.4198343159,0.1331947505,0.5771712136,1.0464833735,0.2191927432,1.0,1.0,0.0,3.0,0.0,0.5035762787,0.6184698939,0.4695751965,0.3395816386,513.330078125,964.8346557617,0.5291012526,0.6795540452,0.2701516747,58.0,0.4998968448207445,0.4011858444495391,0.607660402235433,0.5453135239846529,0.6178085744106464,0.4930369232317773,blasts
218.9814930835,13.8371989208,0.0178345096,163.888897572,16.0456289998,0.1138179953,0.0456685499,0.2577319588,0.3762109852,0.5280742593,0.1180348774,0.6985175744,1.1636298311,0.2742980851,1.0,1.0,0.0,2.0,0.0,0.6196118593,0.6756894588,0.4732725024,0.3328742087,481.103302002,851.1853637695,0.3731779158,0.4272984564,0.1087696999,49.0,0.5385848531057374,0.4538163642649157,0.4303160824362605,1.0081276765627942,1.2358440602595164,1.0851816039624838,blasts
325.9259431941,26.5038892548,0.1635088852,212.7314927524,21.7174017877,0.0126638752,0.1265868698,0.7335243553,0.2874765325,0.4229379504,0.1570930734,0.6167147966,1.0636313523,0.2307767363,1.0,1.0,0.0,3.0,0.0,0.5569411516,0.6536470652,0.4674384892,0.3437106013,583.5954589844,1032.4300537109,0.4592709243,0.6351959109,0.201259017,59.0,0.4661417791252651,0.397635843927915,0.6807145118639066,0.6259410672211805,0.6658385911218245,0.7805517275283124,blasts
220.0617400544,15.7114122493,0.0641001365,154.7067983201,19.4423944344,0.1754987808,0.1241895262,0.4859437751,0.2984751479,0.4244248357,0.1199049402,0.6870787998,1.1553871574,0.254012385,1.0,2.0,0.0,2.0,0.0,0.4745633006,0.5767467022,0.4561994672,0.3491711915,388.7282104492,690.7443237305,0.3443384171,0.5998756289,0.1249276102,66.0,0.4344118141716531,0.3673442559765811,0.4720436769254381,0.8668075738215386,0.7075213848548465,0.9597953567513292,blasts
248.2253217934,15.0484086747,0.2302440334,169.2901324261,17.3304604732,0.4849157561,0.1016408387,0.7937219731,0.2735090247,0.3877891537,0.1072343379,0.654844769,1.1079858812,0.2618866275,1.0,1.0,0.0,2.0,0.0,0.5973372459,0.600887537,0.4888888896,0.3358585835,499.2207641602,894.6843261719,0.2735090256,0.38778916,0.1072343364,59.0,0.41767001531931,0.3499946707624165,0.4094685510431417,0.999999996709432,0.9999999837540584,1.000000013988057,blasts
244.1358154039,13.8049585526,0.0588041233,160.26235417,19.0382482105,0.446819688,0.1632161772,0.8200589971,0.3346799593,0.4929863049,0.1124982065,0.7212181792,1.1916102648,0.2731006935,1.0,1.0,0.0,2.0,1.0,0.6006305814,0.68954283,0.4712566733,0.3219070137,505.5446777344,925.0806274414,0.3346799612,0.4929862916,0.1124982089,60.0,0.4640481465279182,0.4137143825147754,0.4119294061770663,0.9999999943229348,1.0000000269784377,0.9999999786663272,blasts
